Y,X,Result,Assisted,Goalie,Player,Team,Year
1139,1522,OFF,Unassisted,Tim Troutner,Marcus Holman,Archers,2019
1347,512,OFF,Unassisted,Tim Troutner,Marcus Holman,Archers,2019
1455,1204,OFF,Unassisted,Tim Troutner,Tom Schreiber,Archers,2019
1479,912,OFF,Unassisted,Tim Troutner,Tom Schreiber,Archers,2019
1030,873,OFF,Unassisted,John Galloway,Chris Cloutier,Atlas,2019
1176,1224,OFF,Unassisted,Adam Ghitelman,Chris Cloutier,Atlas,2019
1146,1518,OFF,Unassisted,Adam Ghitelman,Paul Rabil,Atlas,2019
909,847,OFF,Unassisted,Blaze Riorden,Chris Cloutier,Atlas,2019
1272,1364,OFF,Unassisted,Blaze Riorden,Paul Rabil,Atlas,2019
1302,1484,OFF,Unassisted,Blaze Riorden,Paul Rabil,Atlas,2019
1513,844,OFF,Unassisted,Blaze Riorden,Paul Rabil,Atlas,2019
1448,641,OFF,Unassisted,Drew Adams,Cade Van Raaphorst,Atlas,2019
1421,1197,OFF,Unassisted,Drew Adams,Connor Buczek,Atlas,2019
1558,1312,OFF,Unassisted,Drew Adams,Paul Rabil,Atlas,2019
1324,767,OFF,Unassisted,John Galloway,Joel Tinney,Atlas,2019
968,804,OFF,Unassisted,John Galloway,John Crawley,Atlas,2019
1040,711,OFF,Unassisted,John Galloway,Kieran McArdle,Atlas,2019
1113,1475,OFF,Unassisted,John Galloway,Paul Rabil,Atlas,2019
1555,1291,OFF,Unassisted,John Galloway,Paul Rabil,Atlas,2019
1238,571,OFF,Unassisted,Kyle Bernlohr,Joel Tinney,Atlas,2019
1313,1470,OFF,Unassisted,Kyle Bernlohr,Kieran McArdle,Atlas,2019
1279,1511,OFF,Unassisted,Kyle Bernlohr,Ryan Brown,Atlas,2019
1233,1064,OFF,Unassisted,Tim Troutner,John Crawley,Atlas,2019
1296,1489,OFF,Unassisted,Tim Troutner,Paul Rabil,Atlas,2019
1388,891,OFF,Unassisted,Adam Ghitelman,Connor Buczek,Atlas,2019
914,1194,OFF,Unassisted,Adam Ghitelman,Eric Law,Atlas,2019
1093,1319,OFF,Unassisted,Adam Ghitelman,John Crawley,Atlas,2019
1792,882,OFF,Unassisted,Adam Ghitelman,Kyle Hartzell,Atlas,2019
763,1083,OFF,Unassisted,Adam Ghitelman,Paul Rabil,Atlas,2019
1280,690,OFF,Unassisted,Adam Ghitelman,Paul Rabil,Atlas,2019
1519,680,OFF,Unassisted,Adam Ghitelman,Paul Rabil,Atlas,2019
1327,700,OFF,Unassisted,Adam Ghitelman,Trevor Baptiste,Atlas,2019
1654,1082,OFF,Unassisted,Adam Ghitelman,Trevor Baptiste,Atlas,2019
1334,935,OFF,Unassisted,Blaze Riorden,Connor Buczek,Atlas,2019
1333,1281,OFF,Unassisted,Blaze Riorden,Kevin Unterstein,Atlas,2019
1180,1401,OFF,Unassisted,Blaze Riorden,Paul Rabil,Atlas,2019
1461,1507,OFF,Unassisted,Blaze Riorden,Trevor Baptiste,Atlas,2019
1444,1363,OFF,Unassisted,Drew Adams,Jake Richard,Atlas,2019
1345,646,OFF,Unassisted,John Galloway,Connor Buczek,Atlas,2019
1503,1066,OFF,Unassisted,John Galloway,Connor Buczek,Atlas,2019
1333,1356,OFF,Unassisted,John Galloway,John Crawley,Atlas,2019
1347,1253,OFF,Unassisted,John Galloway,John Crawley,Atlas,2019
1173,876,OFF,Unassisted,John Galloway,Kevin Unterstein,Atlas,2019
1179,674,OFF,Unassisted,John Galloway,Kieran McArdle,Atlas,2019
1043,748,OFF,Unassisted,John Galloway,Paul Rabil,Atlas,2019
1245,750,OFF,Unassisted,John Galloway,Paul Rabil,Atlas,2019
1496,638,OFF,Unassisted,John Galloway,Paul Rabil,Atlas,2019
1512,895,OFF,Unassisted,John Galloway,Paul Rabil,Atlas,2019
1087,684,OFF,Unassisted,John Galloway,Trevor Baptiste,Atlas,2019
1537,810,OFF,Unassisted,John Galloway,Trevor Baptiste,Atlas,2019
1594,634,OFF,Unassisted,John Galloway,Trevor Baptiste,Atlas,2019
1455,637,OFF,Unassisted,Kyle Bernlohr,Connor Buczek,Atlas,2019
1100,1056,OFF,Unassisted,Kyle Bernlohr,Eric Law,Atlas,2019
933,1256,OFF,Unassisted,Kyle Bernlohr,John Crawley,Atlas,2019
1489,847,OFF,Unassisted,Kyle Bernlohr,Kevin Unterstein,Atlas,2019
1425,618,OFF,Unassisted,Kyle Bernlohr,Paul Rabil,Atlas,2019
1113,786,OFF,Unassisted,Kyle Bernlohr,Ryan Brown,Atlas,2019
1455,1072,OFF,Unassisted,Tim Troutner,Connor Buczek,Atlas,2019
1229,1189,OFF,Unassisted,Brett Queener,Connor Fields,Chaos,2019
1357,1284,OFF,Unassisted,Adam Ghitelman,Myles Jones,Chaos,2019
1062,693,OFF,Unassisted,Brett Queener,Connor Fields,Chaos,2019
1370,1386,OFF,Unassisted,Brett Queener,Eric Scott,Chaos,2019
1326,1311,OFF,Unassisted,Brett Queener,Jake Froccaro,Chaos,2019
1484,1002,OFF,Unassisted,Drew Adams,Greyson Torain,Chaos,2019
1172,627,OFF,Unassisted,Jack Concannon,Connor Fields,Chaos,2019
1374,709,OFF,Unassisted,Jack Concannon,Josh Byrne,Chaos,2019
928,678,OFF,Unassisted,John Galloway,Deemer Class,Chaos,2019
1311,1318,OFF,Unassisted,John Galloway,Deemer Class,Chaos,2019
1348,664,OFF,Unassisted,John Galloway,Deemer Class,Chaos,2019
1219,1361,OFF,Unassisted,John Galloway,Greyson Torain,Chaos,2019
1347,1359,OFF,Unassisted,John Galloway,Josh Byrne,Chaos,2019
1141,575,OFF,Unassisted,Kyle Bernlohr,Connor Fields,Chaos,2019
1455,833,OFF,Unassisted,Kyle Bernlohr,Deemer Class,Chaos,2019
1455,1349,OFF,Unassisted,Kyle Bernlohr,Jake Froccaro,Chaos,2019
1223,667,OFF,Unassisted,Tim Troutner,Connor Fields,Chaos,2019
954,782,OFF,Unassisted,Tim Troutner,Deemer Class,Chaos,2019
1360,1280,OFF,Unassisted,Tim Troutner,Jake Froccaro,Chaos,2019
1498,959,OFF,Unassisted,Tim Troutner,Kevin Buchanan,Chaos,2019
1270,1171,OFF,Unassisted,Tim Troutner,Mark Glicini,Chaos,2019
1168,692,OFF,Unassisted,Adam Ghitelman,Myles Jones,Chaos,2019
1337,1128,OFF,Unassisted,Brett Queener,Dhane Smith,Chaos,2019
1200,1261,OFF,Unassisted,Brett Queener,Jake Froccaro,Chaos,2019
1346,1311,OFF,Unassisted,Brett Queener,Myles Jones,Chaos,2019
1479,1142,OFF,Unassisted,Drew Adams,Myles Jones,Chaos,2019
1393,752,OFF,Unassisted,Jack Concannon,Jake Froccaro,Chaos,2019
1529,699,OFF,Unassisted,Jack Concannon,Jake Froccaro,Chaos,2019
1064,756,OFF,Unassisted,Jack Concannon,Myles Jones,Chaos,2019
1077,724,OFF,Unassisted,Jack Concannon,Myles Jones,Chaos,2019
1419,934,OFF,Unassisted,Jack Concannon,Myles Jones,Chaos,2019
1146,713,OFF,Unassisted,John Galloway,Connor Fields,Chaos,2019
1418,833,OFF,Unassisted,John Galloway,Myles Jones,Chaos,2019
1066,728,OFF,Unassisted,Kyle Bernlohr,Connor Fields,Chaos,2019
1461,873,OFF,Unassisted,Kyle Bernlohr,Kevin Buchanan,Chaos,2019
1108,1311,OFF,Unassisted,Kyle Bernlohr,Mike Bocklet,Chaos,2019
1167,1468,OFF,Unassisted,Kyle Bernlohr,Myles Jones,Chaos,2019
1276,1526,OFF,Unassisted,Kyle Bernlohr,Myles Jones,Chaos,2019
1371,845,OFF,Unassisted,Kyle Bernlohr,Tommy Kelly,Chaos,2019
1456,1108,OFF,Unassisted,Kyle Bernlohr,Tommy Kelly,Chaos,2019
1014,1171,OFF,Unassisted,Tim Troutner,Connor Fields,Chaos,2019
1509,1021,OFF,Unassisted,Tim Troutner,Jake Froccaro,Chaos,2019
1355,1294,OFF,Unassisted,Tim Troutner,Myles Jones,Chaos,2019
1582,1494,OFF,Unassisted,Tim Troutner,Myles Jones,Chaos,2019
1385,880,OFF,Unassisted,Tim Troutner,Patrick Resch,Chaos,2019
1260,996,OFF,Unassisted,Tim Troutner,Troy Reh,Chaos,2019
998,1142,OFF,Unassisted,Jack Concannon,Justin Guterding,Chrome,2019
1191,1024,OFF,Unassisted,Blaze Riorden,Max Tuttle,Chrome,2019
1474,1332,OFF,Unassisted,Adam Ghitelman,John Ranagan,Chrome,2019
1593,1034,OFF,Unassisted,Adam Ghitelman,John Ranagan,Chrome,2019
1059,508,OFF,Unassisted,Adam Ghitelman,Justin Guterding,Chrome,2019
1290,524,OFF,Unassisted,Adam Ghitelman,Justin Guterding,Chrome,2019
1473,686,OFF,Unassisted,Adam Ghitelman,Max Tuttle,Chrome,2019
1595,1280,OFF,Unassisted,Adam Ghitelman,Romar Dennis,Chrome,2019
888,847,OFF,Unassisted,Adam Ghitelman,Simon Mathias,Chrome,2019
1330,731,OFF,Unassisted,Blaze Riorden,John Ranagan,Chrome,2019
1457,1263,OFF,Unassisted,Blaze Riorden,John Ranagan,Chrome,2019
1029,809,OFF,Unassisted,Blaze Riorden,Jordan Wolf,Chrome,2019
1498,1237,OFF,Unassisted,Blaze Riorden,Romar Dennis,Chrome,2019
954,652,OFF,Unassisted,Dan Morris,Matt Danowski,Chrome,2019
1444,1296,OFF,Unassisted,Dan Morris,Ned Crotty,Chrome,2019
1494,946,OFF,Unassisted,Dan Morris,Ned Crotty,Chrome,2019
1067,895,OFF,Unassisted,Drew Adams,Jordan Wolf,Chrome,2019
1067,1371,OFF,Unassisted,Drew Adams,Justin Guterding,Chrome,2019
1077,1465,OFF,Unassisted,Drew Adams,Justin Guterding,Chrome,2019
1488,1325,OFF,Unassisted,Jack Concannon,John Ranagan,Chrome,2019
1074,794,OFF,Unassisted,Jack Concannon,Jordan Wolf,Chrome,2019
1006,754,OFF,Unassisted,Jack Concannon,Justin Guterding,Chrome,2019
1208,364,OFF,Unassisted,Jack Concannon,Justin Guterding,Chrome,2019
1309,740,OFF,Unassisted,Jack Concannon,Justin Guterding,Chrome,2019
1417,774,OFF,Unassisted,Jack Concannon,Justin Guterding,Chrome,2019
1445,919,OFF,Unassisted,Jack Concannon,Max Tuttle,Chrome,2019
1124,1315,OFF,Unassisted,Jack Concannon,Ned Crotty,Chrome,2019
1320,1466,OFF,Unassisted,Jack Concannon,Ned Crotty,Chrome,2019
1415,1389,OFF,Unassisted,Kyle Bernlohr,Romar Dennis,Chrome,2019
1392,792,OFF,Unassisted,Tim Troutner,Max Tuttle,Chrome,2019
1289,1377,OFF,Unassisted,Tim Troutner,Ned Crotty,Chrome,2019
912,1175,OFF,Unassisted,Adam Ghitelman,Jordan Wolf,Chrome,2019
1253,500,OFF,Unassisted,Adam Ghitelman,Jordan Wolf,Chrome,2019
1099,393,OFF,Unassisted,Adam Ghitelman,Romar Dennis,Chrome,2019
1487,700,OFF,Unassisted,Blaze Riorden,John Prendergast,Chrome,2019
1099,1224,OFF,Unassisted,Blaze Riorden,Jordan Wolf,Chrome,2019
1166,1295,OFF,Unassisted,Blaze Riorden,Jordan Wolf,Chrome,2019
1172,1167,OFF,Unassisted,Blaze Riorden,Jordan Wolf,Chrome,2019
1178,1206,OFF,Unassisted,Blaze Riorden,Jordan Wolf,Chrome,2019
870,1154,OFF,Unassisted,Blaze Riorden,Matt Danowski,Chrome,2019
1062,1256,OFF,Unassisted,Blaze Riorden,Max Tuttle,Chrome,2019
941,1215,OFF,Unassisted,Blaze Riorden,Ned Crotty,Chrome,2019
1426,930,OFF,Unassisted,Blaze Riorden,Ned Crotty,Chrome,2019
1081,1288,OFF,Unassisted,Blaze Riorden,Simon Mathias,Chrome,2019
1179,1271,OFF,Unassisted,Dan Morris,Jordan MacIntosh,Chrome,2019
958,1191,OFF,Unassisted,Dan Morris,Jordan Wolf,Chrome,2019
1048,1233,OFF,Unassisted,Dan Morris,Jordan Wolf,Chrome,2019
1197,1446,OFF,Unassisted,Dan Morris,Jordan Wolf,Chrome,2019
1215,632,OFF,Unassisted,Dan Morris,Max Tuttle,Chrome,2019
1651,1006,OFF,Unassisted,Dan Morris,Mike O'Neil,Chrome,2019
1461,693,OFF,Unassisted,Dan Morris,Ned Crotty,Chrome,2019
1445,552,OFF,Unassisted,Drew Adams,Joel White,Chrome,2019
1584,849,OFF,Unassisted,Drew Adams,John Ranagan,Chrome,2019
1063,1372,OFF,Unassisted,Drew Adams,Matt Danowski,Chrome,2019
1377,1423,OFF,Unassisted,Drew Adams,Max Tuttle,Chrome,2019
1548,905,OFF,Unassisted,Drew Adams,Max Tuttle,Chrome,2019
1241,431,OFF,Unassisted,Drew Adams,Romar Dennis,Chrome,2019
1088,1333,OFF,Unassisted,Drew Adams,Simon Mathias,Chrome,2019
1436,1002,OFF,Unassisted,Jack Concannon,Connor Farrell,Chrome,2019
1037,1157,OFF,Unassisted,Jack Concannon,Max Tuttle,Chrome,2019
1451,753,OFF,Unassisted,Kyle Bernlohr,Connor Farrell,Chrome,2019
1139,1450,OFF,Unassisted,Tim Troutner,Matt Danowski,Chrome,2019
1530,597,OFF,Unassisted,Tim Troutner,Romar Dennis,Chrome,2019
960,1180,OFF,Unassisted,Adam Ghitelman,Ryder Garnsey,Redwoods,2019
991,1180,OFF,Unassisted,Blaze Riorden,Ryder Garnsey,Redwoods,2019
880,1165,OFF,Unassisted,John Galloway,Jojo Marasco,Redwoods,2019
1015,1277,OFF,Unassisted,John Galloway,Ryder Garnsey,Redwoods,2019
895,847,OFF,Unassisted,Adam Ghitelman,Matt Kavanagh,Redwoods,2019
1276,639,OFF,Unassisted,Adam Ghitelman,Matt Kavanagh,Redwoods,2019
1373,797,OFF,Unassisted,Blaze Riorden,Joe Walters,Redwoods,2019
1019,786,OFF,Unassisted,Blaze Riorden,Jules Heningburg,Redwoods,2019
1101,742,OFF,Unassisted,Blaze Riorden,Jules Heningburg,Redwoods,2019
1399,1249,OFF,Unassisted,Blaze Riorden,Kyle Harrison,Redwoods,2019
964,852,OFF,Unassisted,Blaze Riorden,Ryder Garnsey,Redwoods,2019
1417,1275,OFF,Unassisted,Blaze Riorden,Ryder Garnsey,Redwoods,2019
1455,1370,OFF,Unassisted,Blaze Riorden,Sergio Perkovic,Redwoods,2019
1335,1463,OFF,Unassisted,Blaze Riorden,Sergio Salcido,Redwoods,2019
1376,1303,OFF,Unassisted,Blaze Riorden,Sergio Salcido,Redwoods,2019
1450,1437,OFF,Unassisted,Blaze Riorden,Sergio Salcido,Redwoods,2019
1252,890,OFF,Unassisted,Drew Adams,Jules Heningburg,Redwoods,2019
928,742,OFF,Unassisted,Drew Adams,Matt Kavanagh,Redwoods,2019
1441,1159,OFF,Unassisted,Drew Adams,Nick Ossello,Redwoods,2019
1315,1471,OFF,Unassisted,Drew Adams,Sergio Salcido,Redwoods,2019
1336,1470,OFF,Unassisted,Drew Adams,Sergio Salcido,Redwoods,2019
1528,968,OFF,Unassisted,Jack Concannon,Jack Near,Redwoods,2019
1170,1469,OFF,Unassisted,Jack Concannon,Sergio Salcido,Redwoods,2019
1391,1290,OFF,Unassisted,John Galloway,Brent Adams,Redwoods,2019
922,729,OFF,Unassisted,John Galloway,Ryder Garnsey,Redwoods,2019
972,714,OFF,Unassisted,John Galloway,Ryder Garnsey,Redwoods,2019
1680,1119,OFF,Unassisted,Kyle Bernlohr,Garrett Epple,Redwoods,2019
1413,961,OFF,Unassisted,Kyle Bernlohr,Joe Walters,Redwoods,2019
1126,878,OFF,Unassisted,Kyle Bernlohr,Jules Heningburg,Redwoods,2019
1375,839,OFF,Unassisted,Kyle Bernlohr,Jules Heningburg,Redwoods,2019
1224,775,OFF,Unassisted,Kyle Bernlohr,Ryder Garnsey,Redwoods,2019
1248,1451,OFF,Unassisted,Kyle Bernlohr,Sergio Salcido,Redwoods,2019
1369,1411,OFF,Unassisted,Kyle Bernlohr,Sergio Salcido,Redwoods,2019
1405,1351,OFF,Unassisted,Kyle Bernlohr,Sergio Salcido,Redwoods,2019
1014,1236,OFF,Unassisted,Adam Ghitelman,Kyle Harrison,Redwoods,2019
1265,455,OFF,Unassisted,Blaze Riorden,Brent Adams,Redwoods,2019
1687,1337,OFF,Unassisted,Blaze Riorden,Brent Adams,Redwoods,2019
1657,1407,OFF,Unassisted,Blaze Riorden,John Sexton,Redwoods,2019
1047,1309,OFF,Unassisted,Blaze Riorden,Jules Heningburg,Redwoods,2019
1121,1286,OFF,Unassisted,Blaze Riorden,Jules Heningburg,Redwoods,2019
1305,1289,OFF,Unassisted,Blaze Riorden,Sergio Perkovic,Redwoods,2019
996,1253,OFF,Unassisted,Blaze Riorden,Sergio Salcido,Redwoods,2019
1375,706,OFF,Unassisted,Blaze Riorden,Sergio Salcido,Redwoods,2019
1421,1219,OFF,Unassisted,Blaze Riorden,Wes Berg,Redwoods,2019
1574,729,OFF,Unassisted,Brett Queener,Jack Near,Redwoods,2019
1151,523,OFF,Unassisted,Brett Queener,Sergio Perkovic,Redwoods,2019
1556,728,OFF,Unassisted,Brett Queener,Sergio Perkovic,Redwoods,2019
1412,615,OFF,Unassisted,Drew Adams,Brent Adams,Redwoods,2019
1625,759,OFF,Unassisted,Drew Adams,Brent Adams,Redwoods,2019
1256,709,OFF,Unassisted,Drew Adams,John Sexton,Redwoods,2019
966,716,OFF,Unassisted,Drew Adams,Ryder Garnsey,Redwoods,2019
1126,651,OFF,Unassisted,Drew Adams,Ryder Garnsey,Redwoods,2019
1185,557,OFF,Unassisted,Drew Adams,Sergio Salcido,Redwoods,2019
1659,1160,OFF,Unassisted,Drew Adams,Sergio Salcido,Redwoods,2019
925,1177,OFF,Unassisted,Jack Concannon,Jules Heningburg,Redwoods,2019
1032,1329,OFF,Unassisted,Jack Concannon,Jules Heningburg,Redwoods,2019
1279,1330,OFF,Unassisted,Jack Concannon,Kyle Harrison,Redwoods,2019
856,1153,OFF,Unassisted,Jack Concannon,Ryder Garnsey,Redwoods,2019
1333,623,OFF,Unassisted,Jack Concannon,Sergio Salcido,Redwoods,2019
1408,579,OFF,Unassisted,Jack Concannon,Sergio Salcido,Redwoods,2019
1539,1410,OFF,Unassisted,Kyle Bernlohr,Brent Adams,Redwoods,2019
1285,719,OFF,Unassisted,Kyle Bernlohr,Eddy Glazener,Redwoods,2019
1339,698,OFF,Unassisted,Kyle Bernlohr,Greg Gurenlian,Redwoods,2019
1421,593,OFF,Unassisted,Kyle Bernlohr,Greg Gurenlian,Redwoods,2019
1432,876,OFF,Unassisted,Kyle Bernlohr,Greg Gurenlian,Redwoods,2019
1265,703,OFF,Unassisted,Kyle Bernlohr,Jack Near,Redwoods,2019
1105,1438,OFF,Unassisted,Kyle Bernlohr,Kyle Harrison,Redwoods,2019
982,711,OFF,Unassisted,Kyle Bernlohr,Matt Kavanagh,Redwoods,2019
1209,798,OFF,Unassisted,Kyle Bernlohr,Patrick Harbeson,Redwoods,2019
1469,1341,OFF,Unassisted,Kyle Bernlohr,Sergio Perkovic,Redwoods,2019
1627,712,OFF,Unassisted,Kyle Bernlohr,Sergio Perkovic,Redwoods,2019
1303,691,OFF,Unassisted,Kyle Bernlohr,Sergio Salcido,Redwoods,2019
1154,1010,OFF,Unassisted,Gunnar Waldt,Drew Snider,Whipsnakes,2019
1459,782,OFF,Unassisted,Blaze Riorden,Ben Reeves,Whipsnakes,2019
1287,1454,OFF,Unassisted,Blaze Riorden,Joe Locascio,Whipsnakes,2019
1515,1353,OFF,Unassisted,Blaze Riorden,Joe Locascio,Whipsnakes,2019
887,798,OFF,Unassisted,Blaze Riorden,Matt Rambo,Whipsnakes,2019
1308,546,OFF,Unassisted,Blaze Riorden,Matt Rambo,Whipsnakes,2019
1361,1428,OFF,Unassisted,Blaze Riorden,Mike Chanenchuk,Whipsnakes,2019
1522,834,OFF,Unassisted,Drew Adams,Ben Reeves,Whipsnakes,2019
1337,997,OFF,Unassisted,Drew Adams,Bryce Young,Whipsnakes,2019
1323,788,OFF,Unassisted,Drew Adams,Matt Rambo,Whipsnakes,2019
1410,1483,OFF,Unassisted,Jack Concannon,Mike Chanenchuk,Whipsnakes,2019
1526,793,OFF,Unassisted,John Galloway,Jeremy Sieverts,Whipsnakes,2019
1315,1427,OFF,Unassisted,John Galloway,Joe Locascio,Whipsnakes,2019
1635,1118,OFF,Unassisted,John Galloway,Joe Locascio,Whipsnakes,2019
960,718,OFF,Unassisted,John Galloway,Matt Rambo,Whipsnakes,2019
1308,1218,OFF,Unassisted,John Galloway,Matt Rambo,Whipsnakes,2019
1296,1235,OFF,Unassisted,John Galloway,Ryan Drenner,Whipsnakes,2019
1527,869,OFF,Unassisted,Tim Troutner,Ben Reeves,Whipsnakes,2019
1183,708,OFF,Unassisted,Tim Troutner,Bryce Young,Whipsnakes,2019
1094,690,OFF,Unassisted,Tim Troutner,Connor Kelly,Whipsnakes,2019
1461,831,OFF,Unassisted,Tim Troutner,Connor Kelly,Whipsnakes,2019
1011,785,OFF,Unassisted,Tim Troutner,Matt Rambo,Whipsnakes,2019
1099,796,OFF,Unassisted,Tim Troutner,Matt Rambo,Whipsnakes,2019
1191,1331,OFF,Unassisted,Tim Troutner,Matt Rambo,Whipsnakes,2019
1277,709,OFF,Unassisted,Tim Troutner,Matt Rambo,Whipsnakes,2019
1061,756,OFF,Unassisted,Tim Troutner,Ryan Drenner,Whipsnakes,2019
1149,740,OFF,Unassisted,Tim Troutner,Ryan Drenner,Whipsnakes,2019
1051,1276,OFF,Unassisted,Adam Ghitelman,Connor Kelly,Whipsnakes,2019
1231,1341,OFF,Unassisted,Adam Ghitelman,Connor Kelly,Whipsnakes,2019
1140,618,OFF,Unassisted,Adam Ghitelman,Jake Bernhardt,Whipsnakes,2019
1423,926,OFF,Unassisted,Adam Ghitelman,Joe Nardella,Whipsnakes,2019
1131,1379,OFF,Unassisted,Adam Ghitelman,John Haus,Whipsnakes,2019
1112,735,OFF,Unassisted,Adam Ghitelman,Matt Rambo,Whipsnakes,2019
1414,1255,OFF,Unassisted,Adam Ghitelman,Ryan Drenner,Whipsnakes,2019
1294,491,OFF,Unassisted,Blaze Riorden,Jake Bernhardt,Whipsnakes,2019
1151,1252,OFF,Unassisted,Blaze Riorden,Jay Carlson,Whipsnakes,2019
1468,943,OFF,Unassisted,Blaze Riorden,Joe Nardella,Whipsnakes,2019
1174,606,OFF,Unassisted,Blaze Riorden,Matt Rambo,Whipsnakes,2019
1193,1225,OFF,Unassisted,Blaze Riorden,Matt Rambo,Whipsnakes,2019
1512,772,OFF,Unassisted,Blaze Riorden,Mike Chanenchuk,Whipsnakes,2019
1132,660,OFF,Unassisted,Drew Adams,Ben Reeves,Whipsnakes,2019
1058,1420,OFF,Unassisted,Drew Adams,Connor Kelly,Whipsnakes,2019
1158,1334,OFF,Unassisted,Drew Adams,Connor Kelly,Whipsnakes,2019
1156,1352,OFF,Unassisted,Drew Adams,John Haus,Whipsnakes,2019
1244,588,OFF,Unassisted,Drew Adams,Mike Chanenchuk,Whipsnakes,2019
931,1173,OFF,Unassisted,Drew Adams,Ryan Drenner,Whipsnakes,2019
1061,1291,OFF,Unassisted,Gunnar Waldt,John Haus,Whipsnakes,2019
1256,1322,OFF,Unassisted,Jack Concannon,Connor Kelly,Whipsnakes,2019
1517,1205,OFF,Unassisted,Jack Concannon,Connor Kelly,Whipsnakes,2019
1221,835,OFF,Unassisted,Jack Concannon,Jeremy Sieverts,Whipsnakes,2019
1578,706,OFF,Unassisted,Jack Concannon,Mike Chanenchuk,Whipsnakes,2019
1457,715,OFF,Unassisted,John Galloway,Jeremy Sieverts,Whipsnakes,2019
1310,642,OFF,Unassisted,John Galloway,Joe Locascio,Whipsnakes,2019
1454,645,OFF,Unassisted,John Galloway,Joe Locascio,Whipsnakes,2019
1143,669,OFF,Unassisted,John Galloway,John Haus,Whipsnakes,2019
1394,586,OFF,Unassisted,John Galloway,Mike Chanenchuk,Whipsnakes,2019
1131,1383,OFF,Unassisted,Tim Troutner,Connor Kelly,Whipsnakes,2019
1133,1337,OFF,Unassisted,Tim Troutner,Connor Kelly,Whipsnakes,2019
1146,1406,OFF,Unassisted,Tim Troutner,Connor Kelly,Whipsnakes,2019
1174,1372,OFF,Unassisted,Tim Troutner,Connor Kelly,Whipsnakes,2019
1519,979,OFF,Unassisted,Tim Troutner,Connor Kelly,Whipsnakes,2019
1118,625,OFF,Unassisted,Tim Troutner,Drew Snider,Whipsnakes,2019
1160,512,OFF,Unassisted,Tim Troutner,Drew Snider,Whipsnakes,2019
1217,1404,OFF,Unassisted,Tim Troutner,Jake Bernhardt,Whipsnakes,2019
1258,754,OFF,Unassisted,Tim Troutner,Jake Bernhardt,Whipsnakes,2019
1397,650,OFF,Unassisted,Tim Troutner,Joe Locascio,Whipsnakes,2019
1982,1250,OFF,Unassisted,Tim Troutner,Joe Locascio,Whipsnakes,2019
1396,757,OFF,Unassisted,Tim Troutner,Joe Nardella,Whipsnakes,2019
1407,922,OFF,Unassisted,Tim Troutner,Joe Nardella,Whipsnakes,2019
1266,459,OFF,Unassisted,Tim Troutner,Mike Chanenchuk,Whipsnakes,2019
1365,482,OFF,Unassisted,Tim Troutner,Mike Chanenchuk,Whipsnakes,2019
1221,759,OFF,Unassisted,Tim Troutner,Ryan Drenner,Whipsnakes,2019
1015,896,PIPE,Unassisted,Blaze Riorden,Christian Cuccinello,Archers,2019
1420,1234,PIPE,Unassisted,Jack Concannon,Tom Schreiber,Archers,2019
1408,967,PIPE,Unassisted,Kyle Bernlohr,Will Manny,Archers,2019
1148,500,PIPE,Unassisted,Scott Rodgers,Ian MacKay,Archers,2019
1379,879,PIPE,Unassisted,Blaze Riorden,Tom Schreiber,Archers,2019
1344,1548,PIPE,Unassisted,Brett Queener,Marcus Holman,Archers,2019
1315,559,PIPE,Unassisted,Jack Concannon,Tom Schreiber,Archers,2019
987,846,PIPE,Unassisted,Brett Queener,Connor Fields,Chaos,2019
1092,662,PIPE,Unassisted,Brett Queener,Connor Fields,Chaos,2019
1457,642,PIPE,Unassisted,Tim Troutner,Deemer Class,Chaos,2019
1671,934,PIPE,Unassisted,Kyle Bernlohr,Jake Froccaro,Chaos,2019
1040,1283,PIPE,Unassisted,Adam Ghitelman,Jordan Wolf,Chrome,2019
1051,1240,PIPE,Unassisted,Blaze Riorden,Jordan Wolf,Chrome,2019
1257,503,PIPE,Unassisted,Blaze Riorden,Max Tuttle,Chrome,2019
1351,933,PIPE,Unassisted,Dan Morris,Connor Farrell,Chrome,2019
1121,1438,PIPE,Unassisted,Drew Adams,Jordan Wolf,Chrome,2019
1387,1429,PIPE,Unassisted,Blaze Riorden,Sergio Salcido,Redwoods,2019
1018,848,PIPE,Unassisted,Drew Adams,Jules Heningburg,Redwoods,2019
1104,574,PIPE,Unassisted,Jack Concannon,Joe Walters,Redwoods,2019
1135,635,PIPE,Unassisted,Kyle Bernlohr,Joe Walters,Redwoods,2019
1178,1456,PIPE,Unassisted,Kyle Bernlohr,Jules Heningburg,Redwoods,2019
1094,602,PIPE,Unassisted,Kyle Bernlohr,Matt Kavanagh,Redwoods,2019
1522,1062,PIPE,Unassisted,Kyle Bernlohr,Sergio Perkovic,Redwoods,2019
1351,1383,PIPE,Unassisted,Kyle Bernlohr,Sergio Salcido,Redwoods,2019
1366,1340,PIPE,Unassisted,Blaze Riorden,Tyler Dunn,Redwoods,2019
1147,566,PIPE,Unassisted,Kyle Bernlohr,Kyle Harrison,Redwoods,2019
1394,906,PIPE,Unassisted,Kyle Bernlohr,Sergio Perkovic,Redwoods,2019
1105,1307,PIPE,Unassisted,Blaze Riorden,Matt Rambo,Whipsnakes,2019
1282,1410,PIPE,Unassisted,Tim Troutner,Jake Bernhardt,Whipsnakes,2019
