"","player_name","drafted","GP","min_total","adjoe","ht_rev","Min_per"
"24285","TYLER BROWN","No",78,4874.4,117.885286708518,77.5,62.4923076923077
"24286","TYLER BURGESS","No",33,260.4,89.520334562212,79,7.89090909090909
"24287","TYLER BURTON","No",52,2760.2,105.094005941598,79,53.0807692307692
"24288","TYLER CAIN","No",28,2357.6,103.501,80,84.2
"24289","TYLER CARTER","No",55,1330.5,85.4324011950395,79,24.1909090909091
"24290","TYLER CAVANAUGH","No",137,8728.1,118.53315786941,81,63.7087591240876
"24291","TYLER CHATMAN","No",2,0.8,-7.10976,75,0.4
"24292","TYLER CHEESE","No",59,4291.7,108.806515707062,77,72.7406779661017
"24293","TYLER CLEMENT","No",105,1356,86.5140490044248,73.25,12.9142857142857
"24294","TYLER COCHRAN","No",42,1971,97.6186902587519,74,46.9285714285714
"24295","TYLER COOK","No",93,5945.4,117.426356645474,81,63.9290322580645
"24296","TYLER COONS","No",5,6,76.374,74,1.2
"24297","TYLER CORLEY","No",8,68,77.9797,70,8.5
"24298","TYLER CREAMMER","No",109,3847,91.0441346867689,82,35.2935779816514
"24299","TYLER CUTTER","No",16,296,68.0253,73,18.5
"24300","TYLER DAVIS","No",204,10588.5,107.483674876517,77.5714285714286,51.9044117647059
"24301","TYLER DECHALUS","No",5,5,19.4167,75,1
"24302","TYLER DEIHL","No",39,350.3,63.9239851555809,71,8.98205128205128
"24303","TYLER DENIKE","No",2,0.4,-7.19232,NA,0.2
"24304","TYLER DIERKERS","No",30,2697,103.883,80,89.9
"24305","TYLER DORSEY","Yes",73,5346.7,122.094305758692,76,73.2424657534247
"24306","TYLER EGLI","No",33,333.6,89.4669050359712,76,10.1090909090909
"24307","TYLER ELLERMAN","No",15,21.8,69.3192541284404,80,1.45333333333333
"24308","TYLER ENNIS","Yes",34,3015.8,123.151,74,88.7
"24309","TYLER FLACK","No",95,4378.6,104.667680413831,79,46.0905263157895
"24310","TYLER FLORES","No",3,1.8,134.241,75,0.6
"24311","TYLER FOSTER","No",55,1327.5,77.045464180791,77,24.1363636363636
"24312","TYLER FRICKE","No",4,2,-7.35622,73,0.5
"24313","TYLER FUNK","No",14,70,38.4678,79,5
"24314","TYLER GAMBLE","No",16,13.2,89.8180909090909,74,0.825
"24315","TYLER GASKINS","No",62,3176.6,90.7703494931688,77,51.2354838709677
"24316","TYLER GRIFFEY","No",122,3899.6,110.191155944199,80.5,31.9639344262295
"24317","TYLER HADDEN","No",106,1473.5,100.989538758059,82,13.9009433962264
"24318","TYLER HAGEDORN","No",111,5403.1,115.035679907831,82,48.6765765765766
"24319","TYLER HALL","No",148,10361.4,117.808786385044,75.6666666666667,70.0094594594595
"24320","TYLER HAMILTON","No",79,2288.9,74.9297662763773,76,28.973417721519
"24321","TYLER HANKINS","No",3,3.3,289.279,81,1.1
"24322","TYLER HANSBROUGH","Yes",34,2356.2,143.123,81,69.3
"24323","TYLER HARRIS","No",271,15133.8,102.790128371592,76.6,55.8442804428044
"24324","TYLER HARVEY","Yes",79,5662.1,125.213188993483,76,71.6721518987342
"24325","TYLER HAWS","No",135,10615.4,130.344543785444,77,78.6325925925926
"24326","TYLER HERRO","Yes",37,2997,124.79,77,81
"24327","TYLER HINES","No",116,5915.2,92.6888118964701,78,50.9931034482759
"24328","TYLER HOLLOWAY","No",29,1864.7,104.178,74,64.3
"24329","TYLER HONEYCUTT","Yes",59,4206.5,103.370781362178,79.5,71.2966101694915
"24330","TYLER HOOD","No",112,6718.5,106.769425853985,78,59.9866071428571
"24331","TYLER HOOKER","No",107,7135.1,95.115415726479,71.5,66.6831775700935
"24332","TYLER HUBBARD","No",117,6274,98.0115808575072,73.25,53.6239316239316
"24333","TYLER HUNT","No",3,0.9,1.39159e-14,79,0.3
"24334","TYLER HURLEY","No",4,2.4,74.0524,78,0.6
"24335","TYLER JACKSON","No",11,77,81.7745,86,7
"24336","TYLER JENKINS","No",35,651.5,79.1195878741366,73,18.6142857142857
"24337","TYLER JOHNSON","No",129,7909.7,111.891729476213,NA,61.315503875969
"24338","TYLER JONES","No",172,6774.4,88.6499573807274,76.1428571428571,39.3860465116279
"24339","TYLER KALINOSKI","No",128,8602.5,116.253917503051,76,67.20703125
"24340","TYLER KEPKAY","No",33,2484.9,101.119,72,75.3
"24341","TYLER KIDD","No",43,1920.8,96.998298573511,70,44.6697674418605
"24342","TYLER KOCH","No",78,2192.8,87.0016599416272,76.75,28.1128205128205
"24343","TYLER KOHL","No",57,4462.2,109.16471641791,77,78.2842105263158
"24344","TYLER KOLEK","No",21,1585.5,104.474,75,75.5
"24345","TYLER LAMB","No",118,6240.5,96.0761896162166,77,52.885593220339
"24346","TYLER LANGE","No",23,38.6,107.02309015544,78,1.67826086956522
"24347","TYLER LARSON","No",58,3681.9,106.791952725495,75,63.4810344827586
"24348","TYLER LASER","No",66,4785.9,104.578788645814,73,72.5136363636364
"24349","TYLER LEEDY","No",3,1.2,170.138,72,0.4
"24350","TYLER LES","No",114,5937.4,106.295037558527,74,52.0824561403509
"24351","TYLER LEWIS","No",133,5843.1,116.663445551163,71,43.9330827067669
"24352","TYLER LIVINGSTON","No",109,6137.5,98.6308630403259,77.5,56.3073394495413
"24353","TYLER LOOSE","No",66,1167.4,58.8722200445434,72,17.6878787878788
"24354","TYLER LYDON","Yes",71,5825.1,118.884634032034,80.5,82.043661971831
"24355","TYLER MADDRY","No",5,2.5,45.3768,NA,0.5
"24356","TYLER MADISON","No",115,2959.2,105.924947641254,76,25.7321739130435
"24357","TYLER MAYE","No",70,2204.1,87.6482338777733,73.3333333333333,31.4871428571429
"24358","TYLER MCCULLOUGH","No",103,2413.9,90.7055100501263,83,23.4359223300971
"24359","TYLER MCFARLAND","No",2,0.4,253.938,74,0.2
"24360","TYLER MCGHIE","No",15,219,76.0561,77,14.6
"24361","TYLER MCNEELY","No",9,2.9,25.29482,77,0.322222222222222
"24362","TYLER MELVILLE","No",109,5177.2,96.2862288804759,74,47.497247706422
"24363","TYLER MILLER","No",41,250,69.01589952,76.6666666666667,6.09756097560976
"24364","TYLER MILLIN","No",45,1157,83.1693499049265,79,25.7111111111111
"24365","TYLER MOFFE","No",21,1526.7,97.0276,73,72.7
"24366","TYLER MOORE","No",13,20.8,122.676,76,1.6
"24367","TYLER MORMAN","No",17,202.4,64.7489108695652,80.5,11.9058823529412
"24368","TYLER MORRIS","No",39,2049.3,96.164026745718,74,52.5461538461538
"24369","TYLER MURRAY","No",117,7902.5,104.91114226131,77,67.542735042735
"24370","TYLER NEAL","No",115,3208.8,103.083710062952,79,27.9026086956522
"24371","TYLER NELSON","No",173,12130,112.691098077494,76,70.1156069364162
"24372","TYLER NEWBOLD","No",101,7679.4,115.191270698232,76.6666666666667,76.0336633663366
"24373","TYLER NORMAN","No",13,16.4,32.5307878048781,72,1.26153846153846
"24374","TYLER OLANDER","No",135,4382.5,96.3592249834569,81.25,32.462962962963
"24375","TYLER OTT","No",15,49.4,90.0170971659919,77,3.29333333333333
"24376","TYLER PATE","No",14,74.2,88.2148,75,5.3
"24377","TYLER PATTERSON","No",21,945,75.1945,80,45
"24378","TYLER PETERSON","No",120,7917.1,101.473298699019,76,65.9758333333333
"24379","TYLER PLUMMER","No",37,624.7,58.0328544901553,75,16.8837837837838
"24380","TYLER POLLEY","No",102,4826.3,106.059494399436,80.5,47.3166666666667
"24381","TYLER PONTICELLI","No",79,3768.5,81.1197520445801,80,47.7025316455696
"24382","TYLER PTACEK","No",20,220,87.7943,75,11
"24383","TYLER QUINNEY","No",28,2360.4,107.59,79,84.3
"24384","TYLER RAMBO","No",72,1960.4,94.7582850846766,77,27.2277777777778
"24385","TYLER RAWSON","No",93,5378.1,108.19648218144,81.6666666666667,57.8290322580645
"24386","TYLER REYNOLDS","No",90,4154.8,88.2879973428324,78,46.1644444444444
"24387","TYLER RICHARDSON","No",14,40.6,65.9302,76,2.9
"24388","TYLER RIEMERSMA","No",27,599.4,91.4542,80,22.2
"24389","TYLER ROBERSON","No",119,6573.7,107.67153612121,80,55.2411764705882
"24390","TYLER ROBERTSON","No",46,1714,109.785795099183,78,37.2608695652174
"24391","TYLER ROBINSON","No",2,0.2,-7.39922,72,0.1
"24392","TYLER ROCHE","No",57,2085.9,114.78538196462,79,36.5947368421053
"24393","TYLER ROWE","No",19,475,75.7585,69,25
"24394","TYLER RUSSELL","No",89,4469.9,90.4117279379852,72,50.223595505618
"24395","TYLER SAGL","No",30,1752,94.2394,77,58.4
"24396","TYLER SAINT-FURCY","No",51,2583.6,75.3342451230841,76,50.6588235294118
"24397","TYLER SCANLON","No",125,9507.3,106.555915107339,79,76.0584
"24398","TYLER SCOTT","No",4,0.8,93.1974,NA,0.2
"24399","TYLER SEIBRING","No",120,9531,115.41447592068,80.5,79.425
"24400","TYLER SELF","No",46,77.7,60.9649006435006,74,1.68913043478261
"24401","TYLER SHARPE","No",99,6414.1,108.88528879188,72.75,64.7888888888889
"24402","TYLER SIMMONS","No",20,19.4,38.2208391752577,74,0.97
"24403","TYLER SINGLETON","No",68,2697.6,87.6270315688019,75,39.6705882352941
"24404","TYLER SMITH","No",46,3016.6,127.870891268315,79,65.5782608695652
"24405","TYLER SMITHPETERS","No",123,6465.4,98.0990464905497,75.6,52.5642276422764
"24406","TYLER STEPHENSON-MOORE","No",48,1626.8,85.9187614457831,75,33.8916666666667
"24407","TYLER STEVENSON","No",62,3968.4,106.785466500353,79.6666666666667,64.0064516129032
"24408","TYLER STEWART","No",67,2183.5,97.6462129471033,79.75,32.589552238806
"24409","TYLER STONE","No",221,12120.7,100.808771550323,79.375,54.8447963800905
"24410","TYLER STORM","No",103,2656.5,86.1765849764728,78,25.7912621359223
"24411","TYLER STRANGE","No",120,8852.4,93.0527381229949,69.5,73.77
"24412","TYLER STREETER","No",81,1134.7,104.767528950383,76,14.0086419753086
"24413","TYLER SUGIYAMA","No",9,3.3,-5.91846181818182,70,0.366666666666667
"24414","TYLER SUMMITT","No",6,2.2,74.4153445454545,72.5,0.366666666666667
"24415","TYLER TAFOYA","No",16,12.4,2.78981570967742,75,0.775
"24416","TYLER THALKEN","No",49,1568.9,96.4709584167251,76,32.0183673469388
"24417","TYLER THOMAS","No",49,2919.6,97.9311518564187,75,59.5836734693878
"24418","TYLER THOMPSON","No",10,14.7,91.9104428571429,77,1.47
"24419","TYLER THORNTON","No",139,6384.8,105.195371864428,73.25,45.9338129496403
"24420","TYLER TRAPANI","No",13,6.1,33.9872950819672,72,0.469230769230769
"24421","TYLER TRILLO","No",10,17.6,47.6638136363636,71,1.76
"24422","TYLER TROUPE","No",59,2873.1,85.5255182833873,79,48.6966101694915
"24423","TYLER ULIS","Yes",72,5169.5,131.086435341909,69,71.7986111111111
"24424","TYLER UNDERWOOD","No",49,161.1,61.8699308504035,74,3.28775510204082
"24425","TYLER WAHL","No",62,3093.8,93.8718559118237,80,49.9
"24426","TYLER WALSTON","No",5,3,-6.90953,NA,0.6
"24427","TYLER WARFORD","No",8,2.8,30.3562674285714,73,0.35
"24428","TYLER WASHINGTON","No",69,1283.7,82.5357800654359,73,18.604347826087
"24429","TYLER WEBB","No",57,1479.8,84.1917569536424,81,25.9614035087719
"24430","TYLER WHATLEY","No",5,5,124.782,79,1
"24431","TYLER WHITE","No",108,7178.4,94.4817566978714,75,66.4666666666667
"24432","TYLER WIDEMAN","No",135,6514.8,117.849449855713,80,48.2577777777778
"24433","TYLER WILKERSON","No",51,2809.5,121.286081331198,80,55.0882352941176
"24434","TYLER WILLIAMS","No",156,9680.9,89.9064839932238,75.6666666666667,62.0570512820513
"24435","TYLER WILSON","No",129,6554.7,73.504975669367,72,50.8116279069767
"24436","TYLER WINSTON","No",1,1.9,97.4907,NA,1.9
"24437","TYLER WITZ","No",41,704.4,96.9293666950596,81,17.180487804878
"24438","TYLER WOOD","No",95,1645.8,81.2845484384494,78,17.3242105263158
"24439","TYLER YOUNG","No",9,16.2,102.56,80,1.8
"24440","TYLER ZEGARZEWSKI","No",5,1.5,217.2942,78,0.3
"24441","TYLER ZELLER","Yes",117,6230.3,130.144107394507,84,53.2504273504273
"24442","TYLER ZIVNEY","No",11,29.7,143.951,74,2.7
"24443","TYLOR ONGWAE","No",60,5078.2,105.64986243157,79,84.6366666666666
"24444","TYMELL MURPHY","No",60,4851.6,117.612436227224,77,80.86
"24445","TYMU CHENERY","No",22,1500.4,88.0724,78,68.2
"24446","TYON GRANT-FOSTER","No",21,294,92.5828,79,14
"24447","TYQUAN BROWN","No",29,1023.7,84.5125,79,35.3
"24448","TYQUANE GOARD","No",57,2106.5,99.3557895751246,79,36.9561403508772
"24449","TYQUAYION SMITH","No",12,37.2,83.3267,78,3.1
"24450","TYQUAYLON SMITH","No",43,232.8,46.0978958762887,80,5.41395348837209
"24451","TYQUON JORDAN","No",4,2.8,72.8783,75,0.7
"24452","TYRAE ROBINSON","No",49,2132.2,88.7147215364412,74,43.5142857142857
"24453","TYRAN DE LATTIBEAUDIERE","No",26,1934.4,97.1275,78,74.4
"24454","TYRAY PETTY","No",51,3055.8,87.0922465279141,75,59.9176470588235
"24455","TYRE MOORE","No",15,24,82.1676,76,1.6
"24456","TYREAK JOHNSON","No",9,88.2,62.5498,72,9.8
"24457","TYREASE TERRELL","No",7,5,28.7377772,76,0.714285714285714
"24458","TYRECE EDWARDS","No",2,0.6,-7.22796,74,0.3
"24459","TYRECE GIBBS","No",29,2441.8,102.885,75,84.2
"24460","TYRECE RADFORD","No",50,3227.2,127.411882002975,73.5,64.544
"24461","TYREE APPLEBY","No",85,5739.6,111.564848630567,73,67.5247058823529
"24462","TYREE BYNUM","No",52,851.5,85.1260105578391,69,16.375
"24463","TYREE CHAMBERS","No",14,19.9,56.8329514572864,74,1.42142857142857
"24464","TYREE CORBETT","No",18,808.2,107.433,79,44.9
"24465","TYREE CRUMP","No",120,4440.4,106.039894784254,73,37.0033333333333
"24466","TYREE EADY","No",87,5387.9,102.366844800386,77,61.9298850574713
"24467","TYREE EVANS","No",57,3414.3,99.8131844389772,75,59.9
"24468","TYREE GLASS","No",60,2982.8,89.1509746815073,79,49.7133333333333
"24469","TYREE GRAHAM","No",27,412.2,89.0547026200873,73,15.2666666666667
"24470","TYREE GRIFFIN","No",120,7955.9,105.88302314006,70,66.2991666666667
"24471","TYREE IHENACHO","No",23,1610,89.1893,76,70
"24472","TYREE PICKRON","No",55,1058.5,68.7486956164384,75,19.2454545454545
"24473","TYREE ROBINSON","No",28,842.8,112.266,77,30.1
"24474","TYREE WHITE","No",61,3614.9,104.378047351241,79.5,59.2606557377049
"24475","TYREEK DUREN","No",132,11330,112.369247872904,72,85.8333333333333
"24476","TYREEK JEWELL","No",65,5052.2,94.7885125687819,73,77.7261538461538
"24477","TYREEK SCOTT-GRAYSON","No",89,5076.4,101.899918146718,77,57.038202247191
"24478","TYREEK SMITH","No",29,611.9,124.364,79,21.1
"24479","TYREESE BRESHERS","No",34,788.8,93.701,79,23.2
"24480","TYREESE DAVIS","No",50,3564.2,98.3872888830593,78,71.284
"24481","TYREI RANDALL","No",53,1065.5,95.5390793524167,77.5,20.1037735849057
"24482","TYREK WILLIAMS","No",17,144.5,68.5132,80,8.5
"24483","TYREKE EVANS","Yes",37,2671.4,122.038,78,72.2
"24484","TYREKE KEY","No",107,8308.7,115.647167429321,74.25,77.6514018691589
"24485","TYREKE LOCURE","No",48,2694.8,98.6393921329969,72,56.1416666666667
"24486","TYREL ADAMS","No",57,1692.1,65.0204904438272,81,29.6859649122807
"24487","TYREL BLADEN","No",45,1118.9,101.429881026008,82,24.8644444444444
"24488","TYREL EDWARDS","No",14,39.2,70.379,77,2.8
"24489","TYREL HUNT","No",91,2877,88.4119708654849,77.75,31.6153846153846
"24490","TYREL REED","No",109,5898.1,117.093020599854,75.3333333333333,54.1110091743119
"24491","TYRELL BIGGS","No",34,1968.6,109.082,80,57.9
"24492","TYRELL CORBIN","No",90,4301,86.7740390606836,72,47.7888888888889
"24493","TYRELL GREEN","No",40,1933.1,109.293857451761,79,48.3275
"24494","TYRELL GUMBS-FRATER","No",75,3351.8,110.470015991408,75,44.6906666666667
"24495","TYRELL HARPER","No",29,1896.6,87.0631,79,65.4
"24496","TYRELL HENDERSON","No",8,8.8,44.0958,75,1.1
"24497","TYRELL JOHNSON","No",118,5790.8,93.0501715963252,80,49.0745762711864
"24498","TYRELL JONES","No",18,83.4,76.6245316546762,73,4.63333333333333
"24499","TYRELL LYNCH","No",29,1189,86.5246,81,41
"24500","TYRELL MARA","No",30,1194,96.2018,78,39.8
"24501","TYRELL MASON","No",5,3.5,-6.88963,75,0.7
"24502","TYRELL MCDOWELL","No",21,363.3,84.8279,77,17.3
"24503","TYRELL NELSON","No",121,7706,108.659574357643,79,63.6859504132231
"24504","TYRELL STURDIVANT","No",125,5314,94.7646288614979,79,42.512
"24505","TYRELL TERRY","Yes",31,2424.2,115.961,73,78.2
"24506","TYRELL THOMPSON","No",42,799.6,82.1964309654828,74.5,19.0380952380952
"24507","TYRELL WILLIAMS","No",40,326.4,89.5825465073529,81,8.16
"24508","TYREN HARRISON","No",41,551.3,90.876666442953,77,13.4463414634146
"24509","TYREN JOHNSON","No",57,4264.5,104.915010610857,80,74.8157894736842
"24510","TYRESE HALIBURTON","Yes",57,4286.6,126.296235897914,77,75.2035087719298
"24511","TYRESE JENKINS","No",41,1179.3,92.6957567285678,78,28.7634146341463
"24512","TYRESE MARTIN","No",85,6313.5,104.033943221668,78,74.2764705882353
"24513","TYRESE MAXEY","Yes",31,2647.4,111.159,75,85.4
"24514","TYRESE POTOMA","No",20,212,79.8884,71,10.6
"24515","TYRESE RICE","No",33,2649.9,125.284,73,80.3
"24516","TYRESE ROBINSON","No",16,337.6,77.1489,80,21.1
"24517","TYRESE SAMUEL","No",56,1916.4,102.448879758923,82,34.2214285714286
"24518","TYRESE WILLIAMS","No",80,5156.9,89.2825831274603,75,64.46125
"24519","TYRESSE WILLIFORD","No",57,3960.8,95.2367918804282,70,69.4877192982456
"24520","TYRIE HILL-THOMAS","No",4,2,162.767,78,0.5
"24521","TYRIE JACKSON","No",61,1607.5,96.3180464821151,73.6666666666667,26.3524590163934
"24522","TYRIK ARMSTRONG","No",61,3343.9,111.229755465175,70,54.8180327868852
"24523","TYRIK DIXON","No",100,5237.2,97.6854451844497,73,52.372
"24524","TYRIK EDWARDS","No",63,1785.5,95.375101092131,70,28.3412698412698
"24525","TYRIN ATWOOD","No",33,407,90.3575718918919,78,12.3333333333333
"24526","TYRIN LAWRENCE","No",7,63,97.3186,76,9
"24527","TYRIQ NADY","No",7,13.3,27.5228,70,1.9
"24528","TYRIQUE JONES","No",135,6310.6,125.406399645042,81,46.7451851851852
"24529","TYRN FLOWERS","No",33,1102.2,94.2002,81,33.4
"24530","TYRON BAIN","No",24,460.8,77.5334,74,19.2
"24531","TYRON BREWER","No",24,664.8,85.0722,79,27.7
"24532","TYRON CRISWELL","No",65,4459.6,109.554050497802,75,68.6092307692308
"24533","TYRON MCMILLAN","No",19,231.8,82.4294,81,12.2
"24534","TYRONE APPLETON","No",21,73.5,91.0009,74,3.5
"24535","TYRONE BROWN","No",28,537.6,88.7439,80,19.2
"24536","TYRONE CALDWELL","No",92,3349.8,93.6732819213087,72,36.4108695652174
"24537","TYRONE COHEN","No",1,0.2,-2.13457,77,0.2
"24538","TYRONE CONLEY","No",86,6585.5,98.1453638053299,74,76.5755813953488
"24539","TYRONE GARLAND","No",96,4038.8,108.074409354264,73,42.0708333333333
"24540","TYRONE HANSON","No",61,4380,101.056554726027,79,71.8032786885246
"24541","TYRONE HUGHES","No",15,19.8,83.5027383838384,72,1.32
"24542","TYRONE JOHNSON","No",48,2886.4,107.247283813747,75,60.1333333333333
"24543","TYRONE KENT","No",31,2576.1,104.379,77,83.1
"24544","TYRONE LEWIS","No",62,4887.8,112.541998445108,72,78.8354838709677
"24545","TYRONE LYONS","No",78,3537.2,89.3479537091485,78.3333333333333,45.3487179487179
"24546","TYRONE MARSHALL","No",8,14.4,64.0663,80,1.8
"24547","TYRONE MATTISON","No",29,510.4,96.6058,71,17.6
"24548","TYRONE NARED","No",66,2820.4,95.6198570131896,80,42.7333333333333
"24549","TYRONE NASH","No",102,5560.7,116.766473285737,80,54.5166666666667
"24550","TYRONE NESBY IV","No",51,2215.3,88.0370680585022,77,43.4372549019608
"24551","TYRONE O'GARRO","No",103,3986.3,78.4092366003562,77.5,38.7019417475728
"24552","TYRONE OUTLAW","No",27,874.8,94.7809,78,32.4
"24553","TYRONE PERRY","No",72,4016.2,87.1148459389473,73.3333333333333,55.7805555555556
"24554","TYRONE POWELL","No",3,3,42.8265,78,1
"24555","TYRONE SHELLEY","No",30,1257,98.3261,78,41.9
"24556","TYRONE SIMOS-PRIMERANO","No",2,0.4,176.223,79,0.2
"24557","TYRONE STAGGERS","No",20,28.4,33.3883704225352,77,1.42
"24558","TYRONE WALLACE","Yes",129,9696.8,106.791919587905,76.5,75.168992248062
"24559","TYRONE WATSON","No",115,6432.6,98.9969681683922,77,55.935652173913
"24560","TYRONE WHITE","No",69,3341.4,91.5245396121386,78.6666666666667,48.4260869565217
"24561","TYRONE WOOTEN","No",22,246.4,86.5734,76,11.2
"24562","TYRUS MCGEE","No",69,3758.4,131.132418475947,74,54.4695652173913
"24563","TYSEAN POWELL","No",54,1760,108.033890909091,79,32.5925925925926
"24564","TYSHAUN CRAWFORD","No",8,7.2,126.275,85,0.9
"24565","TYSHAWN  TAYLOR","No",35,2310,109.195,75,66
"24566","TYSHAWN BELL","No",117,7236,107.948096503593,79,61.8461538461538
"24567","TYSHAWN MYLES","No",94,2000.2,89.3742725827417,80,21.2787234042553
"24568","TYSHAWN PATTERSON","No",79,3122.8,88.5163666581273,72,39.5291139240506
"24569","TYSHAWN TAYLOR","Yes",111,7619.1,114.682624995078,75,68.6405405405405
"24570","TYSHON PICKETT","No",67,4947.3,110.632067127524,78,73.8402985074627
"24571","TYSHWAN EDMONDSON","No",87,5277,100.878056168277,75.3333333333333,60.6551724137931
"24572","TYSON ACUFF","No",18,615.6,89.5349,76,34.2
"24573","TYSON BATISTE","No",108,6411.7,79.8967983639285,74.25,59.3675925925926
"24574","TYSON CARTER","No",133,8031.3,115.807225629724,76,60.3857142857143
"24575","TYSON CUNNINGHAM","No",74,2227.6,80.7719214670498,75,30.1027027027027
"24576","TYSON DIRKS","No",4,2.8,-1.62187,74,0.7
"24577","TYSON ETIENNE","No",51,3622.1,118.635523149554,73.5,71.021568627451
"24578","TYSON JACKSON","No",47,1943,80.7494835717962,81,41.3404255319149
"24579","TYSON JOHNSON","No",31,2501.7,111.48,77,80.7
"24580","TYSON JOLLY","No",57,3014.5,113.841555133521,76,52.8859649122807
"24581","TYSON KANSEYO","No",26,449.8,61.505,80,17.3
"24582","TYSON KOEHLER","No",70,1535,87.7451320846906,79.6666666666667,21.9285714285714
"24583","TYSON QUEEN","No",24,78,62.1416615384615,77,3.25
"24584","TYSON RENOLD","No",4,4.4,17.506,81,1.1
"24585","TYSON SMITH","No",82,3280.9,99.4805023072937,73.6666666666667,40.0109756097561
"24586","TYSON TUFONO","No",18,104.4,48.1714,74,5.8
"24587","TYSON WALKER","No",50,3850.7,107.527975536915,72,77.014
"24588","TYSON WARD","No",120,7961.9,111.447581712908,78,66.3491666666667
"24589","TYTAN ANDERSON","No",11,148.5,89.915,78,13.5
"24590","TYTIST DEAN","No",20,21.2,48.6766094339623,72,1.06
"24591","TYUS BATTLE","No",103,8869.7,117.909838123048,78,86.1135922330097
"24592","TYUS BOWSER","No",4,0.7,-1.13961571428571,NA,0.175
"24593","TYUS JONES","Yes",39,3283.8,128.753,73,84.2
"24594","TYVON WILLIAMS","No",57,2932.9,91.5676562617205,72,51.4543859649123
"24595","TYVORIS SOLOMAN","No",27,1085.4,72.6927,70,40.2
"24596","TYVORIS SOLOMON","No",8,93.6,50.3754,70,11.7
"24597","TYWAIN MCKEE","No",31,2852,115.884,74,92
"24598","TYWHON PICKFORD","No",109,5800.7,96.4186891409658,76,53.2174311926606
"24599","TYZHAUN CLAUDE","No",29,1522.5,105.505,80,52.5
"24600","UC IROEGBU","No",63,3371,95.9146809374073,72,53.5079365079365
"24601","UCHE DIBIAMAKA","No",70,2464.1,73.0798660565724,75.6666666666667,35.2014285714286
"24602","UCHE ECHEFU","No",33,1725.9,107.466,81,52.3
"24603","UCHE OFOEGBU","No",99,4263.3,94.6970683437713,76,43.0636363636364
"24604","UDE IFEANYICHUKWU","No",15,34.5,71.648,82,2.3
"24605","UDOKA AZUBUIKE","Yes",86,4266.4,129.494279298706,84,49.6093023255814
"24606","UGO MMONU","No",56,872.2,75.9292583467095,78.3333333333333,15.575
"24607","UGO OBINEKE","No",52,2467.4,81.2309925184405,79,47.45
"24608","UGO OKAM","No",29,181,66.6302406453039,84,6.24137931034483
"24609","UGOCHUKWU NJOKU","No",61,2034.1,88.0718273290399,82,33.3459016393443
"24610","UGUR HORTUM","No",24,804,60.6628,83,33.5
"24611","ULMER MANZIE","No",45,1394.3,74.215719651438,80.3333333333333,30.9844444444444
"24612","ULYSSES THOMAS","No",9,5.4,-0.469215,75,0.6
"24613","UMAR SHANNON","No",100,6286.3,104.903390121375,71.2,62.863
"24614","UMBERTO BRUSADIN","No",2,0.2,0,72,0.1
"24615","UMOJA GIBSON","No",87,6208.3,107.525540067329,73,71.3597701149425
"24616","UMUR PETEN","No",25,747.5,93.0734,81,29.9
"24617","UNDRA MITCHEM","No",42,1666.6,87.173675351014,74,39.6809523809524
"24618","UNIQUE MCLEAN","No",105,6773.6,96.0989490522027,74,64.5104761904762
"24619","URIEL SEGURA","No",50,1925.7,86.4051387287739,75,38.514
"24620","UROS KOMADINIC","No",9,29.7,121.694,78,3.3
"24621","UROS LJESKOVIC","No",77,1725.6,77.7719787783959,80,22.4103896103896
"24622","UROS PLAVSIC","No",32,257.6,101.242926708075,84,8.05
"24623","URULE IGBAVBOA","No",28,2049.6,110.513,80,73.2
"24624","USMAN HARUNA","No",40,522.4,73.8550826952527,83,13.06
"24625","V.J. BEACHEM","No",132,7373.4,115.728975242086,80,55.8590909090909
"24626","V.J. HOLMES","No",57,3783.8,88.868473465828,76,66.3824561403509
"24627","V.J. KING","No",101,4334,102.512931850485,78,42.9108910891089
"24628","VACHA VAUGHN","No",119,4364.3,83.539747230942,76,36.6747899159664
"24629","VADIM FEDOTOV","No",26,912.6,96.3893,81,35.1
"24630","VADO MORSE","No",73,5212,100.764043499616,72,71.3972602739726
"24631","VALDAS SIRUTIS","No",51,1344.2,77.6500872935575,79,26.356862745098
"24632","VALDIR MANUEL","No",18,826.2,91.8107,82,45.9
"24633","VALENTINE IZUNDU","No",75,1989,97.9096269180493,82,26.52
"24634","VALENTINE SANGOYOMI","No",13,53.3,58.1901,80,4.1
"24635","VALERIO ALTHEIMER","No",36,488.4,66.4409670761671,74,13.5666666666667
"24636","VAN GREEN","No",63,1430.8,79.2716570659771,75,22.7111111111111
"24637","VAN HATCHELL","No",11,12.1,30.1454,76,1.1
"24638","VAN ROLLE","No",25,66.1,65.5199645990923,73,2.644
"24639","VANCE COOKSEY","No",56,2161.6,91.0690915803109,71.5,38.6
"24640","VANCE HALL","No",52,1782.1,94.897180562258,75,34.2711538461539
"24641","VANCE JACKSON","No",89,5668.2,103.795206802865,80.6666666666667,63.6876404494382
"24642","VANCE JACKSON JR.","No",26,611,99.7818,81,23.5
"24643","VANCE JOHNSON","No",61,2672.7,105.285981378381,80,43.8147540983607
"24644","VANDER BLUE","No",106,6693.5,105.837555728692,76,63.1462264150943
"24645","VANDER JOAQUIM","No",88,6066.2,109.273502093568,82,68.9340909090909
"24646","VANDERIS CHRISTIE","No",11,20.9,56.3456,71,1.9
